23 0,00009600
23 0,00009800
23 0,00009800
23 0,00011400
23 0,00014800
23 0,00025800
22 0,00023000
22 0,00012100
22 0,00010300
22 0,00009200
22 0,00009000
22 0,00009600
22 0,00008200
22 0,00012000
22 0,00026200
22 0,00023300
22 0,00015500
22 0,00012000
22 0,00008400
22 0,00010000
22 0,00009300
21 0,00009100
21 0,00011800
21 0,00011200
21 0,00014400
21 0,00015700
21 0,00015200
21 0,00013500
21 0,00019100
21 0,00008200
21 0,00010900
21 0,00011200
21 0,00010400
21 0,00013800
21 0,00010500
21 0,00007200
20 0,00008000
20 0,00009300
20 0,00009200
20 0,00010000
20 0,00011700
20 0,00012400
20 0,00012600
20 0,00014900
20 0,00014400
20 0,00015900
20 0,00009300
20 0,00008600
20 0,00011000
20 0,00012000
20 0,00015300
19 0,00013300
19 0,00014000
19 0,00012500
19 0,00023900
19 0,00018300
19 0,00013800
19 0,00027700
19 0,00027800
19 0,00022600
19 0,00012400
19 0,00011100
19 0,00013100
19 0,00009800
19 0,00011300
19 0,00009500
18 0,00009800
18 0,00010600
18 0,00012500
18 0,00011500
18 0,00011600
18 0,00013500
18 0,00015900
18 0,00012700
18 0,00012800
18 0,00022000
18 0,00024000
18 0,00019600
18 0,00017400
18 0,00010600
18 0,00011700
17 0,00012700
17 0,00014800
17 0,00015600
17 0,00012800
17 0,00012500
17 0,00009800
17 0,00012100
17 0,00022800
17 0,00021400
17 0,00015500
17 0,00019500
17 0,00024700
17 0,00012100
17 0,00010700
17 0,00009700
16 0,00010000
16 0,00008600
16 0,00009500
16 0,00008500
16 0,00016300
16 0,00031000
16 0,00014700
16 0,00010900
16 0,00009800
16 0,00009700
16 0,00009900
16 0,00009300
16 0,00010600
16 0,00014400
16 0,00018000
15 0,00009000
15 0,00010900
15 0,00011500
15 0,00010300
15 0,00008500
15 0,00009500
15 0,00008700
15 0,00011700
15 0,00019700
15 0,00021000
15 0,00015200
15 0,00013700
15 0,00013100
15 0,00008200
15 0,00009900
14 0,00009100
14 0,00009700
14 0,00010200
14 0,00012400
14 0,00014300
14 0,00012500
14 0,00011900
14 0,00015400
14 0,00012100
14 0,00010800
14 0,00009400
14 0,00008100
14 0,00013300
14 0,00015200
14 0,00013400
13 0,00013600
13 0,00013500
13 0,00013900
13 0,00009800
13 0,00010400
13 0,00009400
13 0,00009200
13 0,00009300
13 0,00012800
13 0,00014600
13 0,00014600
13 0,00014900
13 0,00016500
13 0,00013800
13 0,00009400
12 0,00006400
12 0,00008300
12 0,00007600
12 0,00009400
12 0,00010300
12 0,00011000
12 0,00011700
12 0,00015500
12 0,00013700
12 0,00010800
12 0,00011100
12 0,00008200
12 0,00008200
12 0,00008700
12 0,00009700
11 0,00010100
11 0,00009900
11 0,00011900
11 0,00012300
11 0,00012100
11 0,00016000
11 0,00025800
11 0,00020700
11 0,00021800
11 0,00022900
11 0,00018500
11 0,00012300
11 0,00016400
11 0,00015400
11 0,00018800
10 0,00028300
10 0,00007600
10 0,00008500
10 0,00008300
10 0,00008100
10 0,00010500
10 0,00011000
10 0,00011100
10 0,00011700
10 0,00011500
10 0,00010100
10 0,00008800
10 0,00012300
10 0,00007500
10 0,00006200
9 0,00006300
9 0,00008100
9 0,00008200
9 0,00008900
9 0,00009600
9 0,00010700
9 0,00013600
9 0,00015500
9 0,00013700
9 0,00011300
9 0,00011300
9 0,00010500
9 0,00012800
9 0,00013200
9 0,00018000
8 0,00018200
8 0,00015200
8 0,00014000
8 0,00012100
8 0,00007300
8 0,00009200
8 0,00011000
8 0,00019700
8 0,00017000
8 0,00011300
8 0,00006800
8 0,00008700
8 0,00008700
8 0,00008200
8 0,00009200
7 0,00010100
7 0,00012900
7 0,00016100
7 0,00015400
7 0,00026600
7 0,00011700
7 0,00007900
7 0,00008200
7 0,00010100
7 0,00009500
7 0,00010900
7 0,00013700
7 0,00019500
7 0,00034300
7 0,00022100
6 0,00011100
6 0,00008600
6 0,00008600
6 0,00010700
6 0,00011300
6 0,00011200
6 0,00010900
6 0,00013200
6 0,00015100
6 0,00009900
6 0,00010200
6 0,00009900
6 0,00018200
6 0,00008300
6 0,00006600
5 0,00010300
5 0,00020800
5 0,00024300
5 0,00009200
5 0,00008300
5 0,00009800
5 0,00007800
5 0,00009900
5 0,00015300
5 0,00010900
5 0,00010700
5 0,00012800
5 0,00008200
5 0,00006200
5 0,00007600
4 0,00008900
4 0,00008100
4 0,00009900
4 0,00010600
4 0,00011400
4 0,00013700
4 0,00013900
4 0,00011600
4 0,00011400
4 0,00014000
4 0,00020400
4 0,00018900
4 0,00009600
4 0,00012400
4 0,00012900
3 0,00014600
3 0,00014200
3 0,00010800
3 0,00009100
3 0,00009800
3 0,00009200
3 0,00010000
3 0,00008900
3 0,00009200
3 0,00009000
3 0,00011600
3 0,00012100
3 0,00012100
3 0,00011400
3 0,00008300
2 0,00006900
2 0,00006200
2 0,00008500
2 0,00007800
2 0,00006100
2 0,00010900
2 0,00014700
2 0,00013500
2 0,00011700
2 0,00008000
2 0,00007900
2 0,00008300
2 0,00010000
2 0,00010200
2 0,00010300
1 0,00012000
1 0,00014000
1 0,00014700
1 0,00016700
1 0,00022300
1 0,00006700
1 0,00006500
1 0,00007000
1 0,00008100
1 0,00008300
1 0,00010100
1 0,00011500
1 0,00010000
1 0,00015000
1 0,00015300
0 0,00012800
0 0,00014400
0 0,00012600
0 0,00007000
0 0,00009300
0 0,00007200
0 0,00008100
0 0,00013600
0 0,00022200
0 0,00012400
0 0,00012400
0 0,00011900
0 0,00012300
0 0,00009700
0 0,00008300
